NumberOfFollowings,NumberOfFollowers,NumberOfTweets,AccountAge,no_userfavourites,no_retweets,no_statuses,spammer
251,129,116,8,0.5139442231075697,14.5,0.6666666666666666,1
631,154,1,5,0.2440570522979397,0.2,0.0,1
1810,681,9,34,0.3762430939226519,0.2647058823529412,0.0,1
161,130,42,8,0.8074534161490683,5.25,0.2894736842105263,1
1207,450,337,12,0.3728251864125932,28.08333333333333,0.0,1
547,95,53,33,0.1736745886654479,1.606060606060606,0.0566037735849056,1
10,4,12,2,0.4,6.0,0.0833333333333333,1
1998,1510,27,149,0.7557557557557557,0.1812080536912751,0.1153846153846153,1
1097,131,42,46,0.1194165907019143,0.9130434782608696,0.0,1
1087,330,259,18,0.3035878564857405,14.38888888888889,0.582010582010582,1
1690,733,50,69,0.4337278106508875,0.7246376811594203,0.0512820512820512,1
481,605,618,126,1.2577962577962578,4.904761904761905,0.15,1
2551,2675,514,104,1.048608388867111,4.9423076923076925,0.16,1
1088,753,335,51,0.6920955882352942,6.568627450980392,0.1818181818181818,1
19,2,3,0,0.1052631578947368,inf,0.3333333333333333,1
1877,248,1,10,0.1321257325519446,0.1,0.0,1
1417,514,1326,123,0.3627381792519407,10.78048780487805,0.0,1
669,73,7,7,0.109118086696562,1.0,0.0,1
817,110,27,6,0.1346389228886169,4.5,0.3809523809523809,1
839,238,5,12,0.2836710369487485,0.4166666666666667,0.0,1
355,159,102,62,0.447887323943662,1.6451612903225807,0.0588235294117647,1
1333,1228,28091,81,0.9212303075768942,346.8024691358025,0.0,1
1633,1505,2310,43,0.9216166564605022,53.72093023255814,0.85,1
259,49,160,4,0.1891891891891892,40.0,0.0,1
743,279,22,38,0.3755047106325707,0.5789473684210527,0.0952380952380952,1
1942,1140,554,125,0.5870236869207003,4.432,0.3489583333333333,1
216,113,22,83,0.5231481481481481,0.2650602409638554,0.0526315789473684,1
1588,813,45,36,0.5119647355163728,1.25,0.5777777777777777,1
366,204,19,87,0.5573770491803278,0.2183908045977011,1.15,1
894,291,37,2,0.3255033557046979,18.5,0.0,1
949,164,3,12,0.172813487881981,0.25,0.0,1
2060,1935,34,64,0.9393203883495146,0.53125,0.0294117647058823,1
1978,801,25,10,0.4049544994944388,2.5,0.0,1
609,453,1703,77,0.7438423645320197,22.11688311688312,0.0,1
651,315,51,45,0.4838709677419355,1.1333333333333333,0.0196078431372549,1
75,3,14,4,0.04,3.5,0.0,1
377,367,3250,128,0.973474801061008,25.390625,1.010989010989011,1
311,114,1854,45,0.3665594855305466,41.2,0.0,1
405,133,1,0,0.328395061728395,inf,0.0,1
992,853,234,26,0.8598790322580645,9.0,0.045,1
825,118,1,51,0.143030303030303,0.0196078431372549,0.0,1
234,61,861,4,0.2606837606837607,215.25,0.0,1
290,78,352,143,0.2689655172413793,2.4615384615384617,0.5372340425531915,1
1306,128,66,144,0.0980091883614088,0.4583333333333333,0.1212121212121212,1
1765,1627,496,63,0.9218130311614732,7.873015873015873,0.025,1
720,676,56,49,0.9388888888888888,1.1428571428571428,0.0,1
605,277,2658,145,0.4578512396694215,18.33103448275862,0.005,1
299,9,1,0,0.0301003344481605,inf,0.0,1
2001,813,22,44,0.4062968515742129,0.5,0.3636363636363636,1
1179,155,24,69,0.1314673452078032,0.3478260869565217,0.2916666666666667,1
2584,2349,169,83,0.9090557275541796,2.036144578313253,0.6911764705882353,1
20,0,3,5,0.0,0.6,0.0,1
279,212,20,72,0.7598566308243727,0.2777777777777778,0.3,1
120,48,945,104,0.4,9.086538461538462,0.8468468468468469,1
218,102,2356,125,0.4678899082568807,18.848,0.7458563535911602,1
81,21,40,36,0.2592592592592592,1.1111111111111112,0.0,1
326,7,2900,64,0.0214723926380368,45.3125,0.0,1
63,22,27,32,0.3492063492063492,0.84375,0.0,1
103,37,44,60,0.3592233009708738,0.7333333333333333,0.0,1
66,41,324,83,0.6212121212121212,3.903614457831325,0.005,1
1314,272,151,10,0.2070015220700152,15.1,0.0,1
1644,241,596,21,0.1465936739659367,28.38095238095238,0.0,1
260,60,1,0,0.2307692307692307,inf,0.0,1
340,107,10,6,0.3147058823529411,1.6666666666666667,0.0,1
386,344,65,108,0.8911917098445595,0.6018518518518519,0.0153846153846153,1
1796,972,1078,130,0.5412026726057907,8.292307692307693,0.0833333333333333,1
217,84,209,12,0.3870967741935484,17.416666666666668,0.0,1
97,5,53,3,0.0515463917525773,17.666666666666668,0.0,1
426,301,216,126,0.7065727699530516,1.7142857142857142,0.0150753768844221,1
1129,349,86,7,0.3091231178033658,12.285714285714286,0.0232558139534883,1
194,65,80,75,0.3350515463917525,1.0666666666666669,0.0,1
551,143,372,36,0.2595281306715064,10.333333333333334,0.0,1
473,300,2464,132,0.6342494714587738,18.666666666666668,0.238341968911917,1
470,219,50,2,0.4659574468085106,25.0,0.0,1
602,228,88,19,0.3787375415282392,4.631578947368421,0.5227272727272727,1
181,192,97,37,1.0607734806629834,2.621621621621621,0.9629629629629628,1
1334,150,125,3,0.1124437781109445,41.66666666666666,0.008,1
1061,973,57,110,0.9170593779453344,0.5181818181818182,0.0,1
1055,955,134,91,0.90521327014218,1.4725274725274726,0.0,1
188,23,10,27,0.1223404255319148,0.3703703703703703,0.375,1
242,41,28,3,0.1694214876033057,9.333333333333334,0.0,1
44,15,43,83,0.3409090909090909,0.5180722891566265,0.1538461538461538,1
428,47,54,111,0.1098130841121495,0.4864864864864865,0.0,1
475,93,92,119,0.1957894736842105,0.773109243697479,0.0,1
1052,295,215,141,0.2804182509505703,1.524822695035461,0.2765957446808511,1
1074,260,4286,130,0.2420856610800744,32.96923076923077,0.0,1
630,163,49,11,0.2587301587301587,4.454545454545454,0.0,1
146,134,1340,76,0.9178082191780822,17.63157894736842,0.0,1
151,140,966,76,0.9271523178807948,12.710526315789474,0.0,1
110,91,1129,76,0.8272727272727273,14.855263157894736,0.0,1
143,133,1410,76,0.93006993006993,18.55263157894737,0.0,1
111,90,717,76,0.8108108108108109,9.43421052631579,0.0,1
112,93,824,76,0.8303571428571429,10.842105263157896,0.0,1
121,116,584,76,0.9586776859504132,7.684210526315789,0.0,1
256,99,89,10,0.38671875,8.9,0.0,1
427,455,1132,76,1.0655737704918034,14.894736842105264,0.0,1
1480,221,66,18,0.1493243243243243,3.6666666666666665,0.0,1
519,405,700,47,0.7803468208092486,14.893617021276595,0.0,1
401,456,1132,76,1.1371571072319202,14.894736842105264,0.0,1
1685,199,105,19,0.1181008902077151,5.526315789473684,0.0,1
1304,287,5867,95,0.2200920245398773,61.7578947368421,0.0,1
747,222,501,89,0.2971887550200803,5.629213483146067,0.7301587301587301,1
1827,213,68,21,0.1165845648604269,3.238095238095238,0.0,1
405,410,769,76,1.0123456790123455,10.11842105263158,0.0,1
367,243,425,27,0.662125340599455,15.74074074074074,0.0,1
415,294,248,38,0.708433734939759,6.526315789473684,0.0,1
1863,168,279,19,0.0901771336553945,14.68421052631579,0.0,1
501,326,2709,133,0.6506986027944112,20.36842105263158,2.04,1
1031,436,59,48,0.4228903976721629,1.2291666666666667,0.2142857142857142,1
1567,560,20,60,0.3573707721761327,0.3333333333333333,0.0526315789473684,1
491,51,27,2,0.1038696537678207,13.5,0.074074074074074,1
586,20,1,1,0.0341296928327645,1.0,0.0,1
3,0,1,8,0.0,0.125,0.0,1
638,107,6,6,0.1677115987460815,1.0,0.0,1
521,222,116,4,0.4261036468330134,29.0,0.0,1
310,15,3,0,0.0483870967741935,inf,0.3333333333333333,1
222,42,321,143,0.1891891891891892,2.244755244755245,0.0,1
310,51,54,43,0.164516129032258,1.255813953488372,0.0,1
155,61,16,0,0.3935483870967742,inf,0.0,1
1298,578,91,30,0.4453004622496148,3.033333333333333,0.0,1
729,199,38,25,0.2729766803840878,1.52,0.0,1
1164,154,34,9,0.1323024054982818,3.7777777777777777,0.2941176470588235,1
1103,116,152,10,0.1051677243880326,15.2,0.506578947368421,1
372,66,7,2,0.1774193548387097,3.5,0.1428571428571428,1
1711,1178,88,37,0.6884862653419053,2.3783783783783785,0.5568181818181818,1
841,216,4,4,0.2568370986920333,1.0,0.0,1
105,16,23,16,0.1523809523809524,1.4375,0.2608695652173913,1
39,10,26,31,0.2564102564102564,0.8387096774193549,0.0,1
311,203,696,120,0.6527331189710611,5.8,0.2349726775956284,1
67,7,17,21,0.1044776119402985,0.8095238095238095,0.4117647058823529,1
340,74,82,104,0.2176470588235294,0.7884615384615384,0.6341463414634146,1
1182,113,238,16,0.0956006768189509,14.875,0.0309278350515463,1
115,23,27,39,0.2,0.6923076923076923,0.2962962962962963,1
847,79,28,10,0.0932703659976387,2.8,0.037037037037037,1
173,31,39,56,0.1791907514450867,0.6964285714285714,0.5128205128205128,1
89,13,130,84,0.146067415730337,1.5476190476190477,0.0153846153846153,1
4,0,9,34,0.0,0.2647058823529412,0.0,1
222,47,56,54,0.2117117117117117,1.037037037037037,0.3571428571428571,1
120,23,28,42,0.1916666666666666,0.6666666666666666,0.2857142857142857,1
752,358,225,112,0.476063829787234,2.008928571428572,0.01,1
319,59,80,77,0.1849529780564263,1.0389610389610389,0.4375,1
248,49,336,152,0.1975806451612903,2.210526315789474,0.0,1
10,3,30,41,0.3,0.7317073170731707,0.0,1
7,6,20,41,0.8571428571428571,0.4878048780487805,0.0,1
7,1,36,43,0.1428571428571428,0.8372093023255814,0.0,1
8,1,17,34,0.125,0.5,0.0,1
231,50,48,78,0.2164502164502164,0.6153846153846154,0.4166666666666667,1
2,0,1,1,0.0,1.0,0.0,1
778,195,21,9,0.2506426735218509,2.333333333333333,0.238095238095238,1
2050,1933,360,135,0.9429268292682926,2.6666666666666665,0.0,1
218,50,53,46,0.2293577981651376,1.1521739130434785,0.3962264150943396,1
241,80,130,94,0.3319502074688796,1.3829787234042554,0.0,1
140,77,216,124,0.55,1.7419354838709675,0.0,1
246,44,54,55,0.1788617886178861,0.9818181818181818,0.2592592592592592,1
17,3,21,29,0.1764705882352941,0.7241379310344828,0.0,1
11,0,15,20,0.0,0.75,0.0,1
214,50,302,141,0.2336448598130841,2.141843971631206,0.0,1
7,4,38,42,0.5714285714285714,0.9047619047619048,0.0,1
1619,681,1,31,0.4206300185299567,0.032258064516129,0.0,1
1184,791,628,97,0.6680743243243243,6.474226804123711,0.2205128205128205,1
653,90,1125,116,0.1378254211332312,9.698275862068966,0.0,1
583,269,307,14,0.4614065180102916,21.928571428571427,0.0,1
346,58,1805,79,0.1676300578034682,22.848101265822784,0.0,1
2000,394,22,61,0.197,0.360655737704918,0.5454545454545454,1
6,0,3,23,0.0,0.1304347826086956,0.0,1
185,37,266,130,0.2,2.046153846153846,0.0,1
40,14,66,69,0.35,0.9565217391304348,0.0,1
10,3,28,64,0.3,0.4375,0.0,1
1913,411,89,2,0.214845791949817,44.5,0.1428571428571428,1
547,193,220,9,0.3528336380255941,24.444444444444443,0.0,1
647,204,108,6,0.3153013910355486,18.0,0.0,1
1989,702,180,33,0.3529411764705882,5.454545454545454,0.0,1
1586,232,13,3,0.146279949558638,4.333333333333333,0.0,1
325,264,2,87,0.8123076923076923,0.0229885057471264,0.0,1
186,65,131,94,0.3494623655913978,1.3936170212765957,0.0,1
13,5,34,46,0.3846153846153846,0.7391304347826086,0.0,1
234,38,1084,64,0.1623931623931624,16.9375,0.0,1
75,23,39,26,0.3066666666666666,1.5,0.0,1
10,2,29,64,0.2,0.453125,0.0,1
149,31,28,6,0.2080536912751678,4.666666666666667,0.0,1
69,23,16,26,0.3333333333333333,0.6153846153846154,0.0,1
197,71,186,94,0.3604060913705584,1.9787234042553192,0.0,1
368,251,910,109,0.6820652173913043,8.34862385321101,1.065,1
174,30,33,2,0.1724137931034483,16.5,0.0,1
248,180,4326,125,0.7258064516129032,34.608,0.888268156424581,1
173,68,135,94,0.3930635838150289,1.4361702127659577,0.0,1
187,78,185,93,0.4171122994652406,1.989247311827957,0.0,1
959,513,3759,46,0.5349322210636079,81.71739130434783,0.0,1
1427,332,131,28,0.232655921513665,4.678571428571429,0.3,1
1473,275,15,11,0.186693822131704,1.3636363636363635,0.0,1
1435,724,395,16,0.5045296167247387,24.6875,0.0,1
492,781,3723,17,1.5873983739837398,219.0,0.0,1
1236,393,49,47,0.3179611650485437,1.0425531914893618,0.0,1
1308,564,59,57,0.4311926605504587,1.0350877192982455,0.0338983050847457,1
1745,350,33,3,0.2005730659025787,11.0,0.0909090909090909,1
1515,549,1341,23,0.3623762376237623,58.30434782608695,0.0,1
1184,963,22,83,0.8133445945945946,0.2650602409638554,0.0833333333333333,1
658,132,470,8,0.2006079027355623,58.75,0.0,1
1850,684,117,62,0.3697297297297297,1.8870967741935485,0.1111111111111111,1
374,30,9,3,0.0802139037433155,3.0,0.6666666666666666,1
1750,260,54,37,0.1485714285714285,1.4594594594594594,0.0185185185185185,1
1822,1785,287,63,0.9796926454445664,4.555555555555555,0.3010204081632653,1
1310,443,39,34,0.3381679389312977,1.1470588235294117,0.3846153846153846,1
205,35,281,142,0.1707317073170731,1.97887323943662,0.0,1
407,109,6,17,0.2678132678132678,0.3529411764705882,0.0,1
6,2,5,2,0.3333333333333333,2.5,0.0,1
1466,625,42,45,0.4263301500682128,0.9333333333333332,0.6944444444444444,1
1587,412,76,9,0.2596093257718966,8.444444444444445,1.0,1
3,0,3,25,0.0,0.12,0.0,1
1052,145,7,38,0.1378326996197718,0.1842105263157894,1.5714285714285714,1
619,488,1590,117,0.7883683360258481,13.58974358974359,0.0,1
80,16,117,84,0.2,1.3928571428571428,0.0,1
208,38,2,1,0.1826923076923076,2.0,0.0,1
1795,624,135,120,0.3476323119777159,1.125,0.0542635658914728,1
781,223,328,8,0.2855313700384123,41.0,0.085,1
371,84,11,3,0.2264150943396226,3.6666666666666665,0.0,1
403,72,4,0,0.1786600496277915,inf,0.0,1
2001,346,16,53,0.1729135432283858,0.3018867924528302,0.7333333333333333,1
219,6,78,1,0.0273972602739726,78.0,0.0,1
651,77,9,16,0.1182795698924731,0.5625,0.0,1
12,1,44,75,0.0833333333333333,0.5866666666666667,0.0,1
14,3,53,40,0.2142857142857142,1.325,0.0,1
89,6,21,49,0.0674157303370786,0.4285714285714285,0.5238095238095238,1
244,43,52,79,0.1762295081967213,0.6582278481012658,0.4615384615384615,1
19,2,53,40,0.1052631578947368,1.325,0.0,1
122,39,6,2,0.319672131147541,3.0,0.1666666666666666,1
4,1,12,42,0.25,0.2857142857142857,0.0,1
1646,919,284,64,0.5583232077764277,4.4375,0.4371584699453552,1
65,11,30,11,0.1692307692307692,2.727272727272727,0.3928571428571428,1
133,46,177,102,0.3458646616541353,1.7352941176470589,0.0,1
31,5,9,26,0.1612903225806451,0.3461538461538461,0.7777777777777778,1
23,11,23,89,0.4782608695652174,0.2584269662921348,0.0,1
123,39,187,15,0.3170731707317073,12.466666666666669,0.0,1
1688,1122,467,87,0.6646919431279621,5.367816091954023,0.6097560975609756,1
107,3,3,2,0.02803738317757,1.5,0.0,1
246,130,1,18,0.5284552845528455,0.0555555555555555,0.0,1
1068,1241,1866,33,1.1619850187265917,56.54545454545455,0.0,1
27,5,9,0,0.1851851851851851,inf,0.3333333333333333,1
399,110,21,1,0.2756892230576441,21.0,0.0,1
1211,784,26,78,0.6473988439306358,0.3333333333333333,0.0,1
168,28,42,61,0.1666666666666666,0.6885245901639344,0.4523809523809524,1
69,21,9,41,0.3043478260869565,0.2195121951219512,0.3333333333333333,1
1774,2463,889,106,1.3883878241262684,8.38679245283019,0.1336898395721925,1
435,106,94,143,0.2436781609195402,0.6573426573426573,0.4945054945054945,1
1616,224,449,5,0.1386138613861386,89.8,0.0,1
167,79,244,112,0.4730538922155688,2.1785714285714284,1.1306532663316582,1
448,195,35,1,0.4352678571428571,35.0,0.0,1
622,423,36,22,0.680064308681672,1.6363636363636365,0.0857142857142857,1
196,42,2,2,0.2142857142857142,1.0,0.0,1
955,299,30,84,0.313089005235602,0.3571428571428571,0.0,1
436,126,181,122,0.2889908256880734,1.4836065573770492,0.0,1
13,1,30,114,0.0769230769230769,0.2631578947368421,0.0,1
1486,381,182,44,0.256393001345895,4.136363636363637,0.0054945054945054,1
283,24,3,3,0.0848056537102473,1.0,0.0,1
1008,606,1946,42,0.6011904761904762,46.333333333333336,0.0,1
1577,515,77,27,0.3265694356372859,2.851851851851852,0.7142857142857143,1
262,225,381,98,0.8587786259541985,3.887755102040817,0.912568306010929,1
1037,423,1942,42,0.407907425265188,46.23809523809524,0.0,1
2000,100,28,52,0.05,0.5384615384615384,0.0,1
957,531,63,60,0.554858934169279,1.05,0.196078431372549,1
761,204,44,132,0.2680683311432326,0.3333333333333333,0.2954545454545454,1
515,304,1,5,0.5902912621359223,0.2,0.0,1
1599,1578,24,52,0.9868667917448404,0.4615384615384615,0.25,1
577,48,11,78,0.0831889081455806,0.141025641025641,0.0,1
1899,751,24,29,0.3954713006845708,0.8275862068965517,0.1666666666666666,1
1435,707,72,7,0.4926829268292683,10.285714285714286,0.0277777777777777,1
1569,1393,210,40,0.8878266411727215,5.25,0.0,1
954,296,1081,15,0.310272536687631,72.06666666666666,0.0,1
2502,2310,138,32,0.9232613908872902,4.3125,0.0072463768115942,1
676,377,12,27,0.5576923076923077,0.4444444444444444,0.0,1
1942,1928,476,38,0.9927909371781668,12.526315789473683,0.0,1
985,836,2899,64,0.848730964467005,45.296875,0.8527918781725888,1
1072,64,8,8,0.0597014925373134,1.0,0.5,1
185,152,2165,139,0.8216216216216217,15.575539568345324,0.4052631578947368,1
490,39,5,3,0.0795918367346938,1.6666666666666667,0.5,1
2947,2683,380,32,0.9104173736002714,11.875,0.0,1
1984,452,32,8,0.2278225806451612,4.0,0.0,1
327,184,945,68,0.5626911314984709,13.897058823529411,0.963157894736842,1
327,69,85,2,0.2110091743119266,42.5,0.0,1
160,16,19,110,0.1,0.1727272727272727,0.5,1
749,81,1813,115,0.1081441922563418,15.765217391304349,0.0,1
120,36,550,108,0.3,5.092592592592593,0.3703703703703703,1
209,82,6,2,0.3923444976076555,3.0,0.0,1
90,130,164,147,1.4444444444444444,1.1156462585034013,0.0,1
625,29,29,121,0.0464,0.2396694214876033,0.0,1
1,0,1,1,0.0,1.0,0.0,1
1003,219,107,151,0.2183449651046859,0.7086092715231788,0.0,1
1836,1782,401,36,0.9705882352941176,11.13888888888889,0.05,1
299,74,1,1,0.2474916387959866,1.0,0.0,1
632,328,239,5,0.5189873417721519,47.8,0.0,1
76,15,37,84,0.1973684210526315,0.4404761904761904,0.0,1
189,26,271,132,0.1375661375661375,2.053030303030303,0.0,1
1134,730,1189,89,0.6437389770723104,13.359550561797754,0.045,1
120,22,51,94,0.1833333333333333,0.5425531914893617,0.0,1
24,4,13,45,0.1666666666666666,0.2888888888888888,0.0,1
1025,133,1,12,0.1297560975609756,0.0833333333333333,0.0,1
883,927,5781,93,1.0498301245753114,62.16129032258065,0.0,1
1758,935,213,32,0.5318543799772468,6.65625,0.0,1
57,15,25,64,0.2631578947368421,0.390625,0.0,1
3,0,2,42,0.0,0.0476190476190476,0.0,1
411,52,2,2,0.1265206812652068,1.0,1.0,1
33,7,56,38,0.2121212121212121,1.4736842105263157,0.0,1
91,16,31,83,0.1758241758241758,0.3734939759036144,0.0,1
116,20,40,81,0.1724137931034483,0.4938271604938271,0.0,1
844,134,1026,36,0.1587677725118483,28.5,1.0,1
28,7,66,97,0.25,0.6804123711340206,0.0,1
28,8,50,37,0.2857142857142857,1.351351351351351,0.0,1
1267,47,1,38,0.0370955011838989,0.0263157894736842,0.0,1
53,12,21,65,0.2264150943396226,0.3230769230769231,0.0,1
27,6,16,37,0.2222222222222222,0.4324324324324324,0.0,1
43,6,13,37,0.1395348837209302,0.3513513513513513,0.0,1
133,21,49,94,0.1578947368421052,0.5212765957446809,0.0,1
32,6,65,42,0.1875,1.5476190476190477,0.0,1
52,29,121,45,0.5576923076923077,2.688888888888889,0.0,1
41,7,16,45,0.1707317073170731,0.3555555555555555,0.0,1
17,0,5,35,0.0,0.1428571428571428,0.0,1
58,11,20,45,0.1896551724137931,0.4444444444444444,0.0,1
79,12,34,83,0.1518987341772152,0.4096385542168674,0.0,1
9,6,191,86,0.6666666666666666,2.2209302325581395,0.0,1
2092,1932,5287,90,0.9235181644359464,58.74444444444445,0.0,1
730,210,19,5,0.2876712328767123,3.8,0.0,1
939,446,35,4,0.4749733759318424,8.75,0.0,1
1608,1279,821,74,0.7953980099502488,11.094594594594597,0.005,1
38,19,117,84,0.5,1.3928571428571428,0.0,1
24,2,7,37,0.0833333333333333,0.1891891891891892,0.0,1
32,5,432,133,0.15625,3.2481203007518795,0.0,1
23,8,62,38,0.3478260869565217,1.631578947368421,0.0,1
60,3,11,34,0.05,0.3235294117647059,0.0,1
25,5,11,37,0.2,0.2972972972972973,0.0,1
10,0,4,34,0.0,0.1176470588235294,0.0,1
720,181,95,28,0.2513888888888889,3.392857142857143,0.0,1
87,22,48,94,0.2528735632183908,0.5106382978723404,0.0,1
67,9,15,45,0.1343283582089552,0.3333333333333333,0.0,1
15,4,7,37,0.2666666666666666,0.1891891891891892,0.0,1
608,203,41,2,0.3338815789473684,20.5,0.0263157894736842,1
1435,193,18,9,0.1344947735191637,2.0,0.4444444444444444,1
1607,1053,1683,115,0.6552582451773491,14.634782608695652,0.0,1
272,51,159,7,0.1875,22.714285714285715,0.0357142857142857,1
26,4,61,34,0.1538461538461538,1.7941176470588236,0.0,1
661,55,1,2,0.0832072617246596,0.5,0.0,1
89,19,53,94,0.2134831460674157,0.5638297872340425,0.0,1
33,8,71,38,0.2424242424242424,1.868421052631579,0.0,1
1588,327,29,22,0.2059193954659949,1.318181818181818,0.9090909090909092,1
1370,1843,16,118,1.345255474452555,0.135593220338983,1.5,1
4621,4461,1403,133,0.9653754598571738,10.548872180451127,0.0204081632653061,1
81,10,33,80,0.1234567901234567,0.4125,0.0,1
1837,777,55,58,0.4229722373434948,0.9482758620689656,0.4363636363636363,1
1491,433,81,110,0.2904091213950369,0.7363636363636363,0.0123456790123456,1
3,0,24,40,0.0,0.6,0.0,1
23,1,7,35,0.0434782608695652,0.2,0.0,1
972,126,450,34,0.1296296296296296,13.235294117647058,0.0,1
68,14,31,64,0.2058823529411764,0.484375,0.0,1
391,54,34,2,0.1381074168797953,17.0,0.0,1
94,18,43,80,0.1914893617021276,0.5375,0.0,1
817,138,358,39,0.1689106487148103,9.17948717948718,0.005,1
422,75,20,4,0.1777251184834123,5.0,0.0,1
